locus_id	architecture_id	replicate	stratum	n_causal	n_credible_sets	cs_sizes_json	total_cs_snps	n_causal_captured	any_causal_captured	best_cs_size	causal_pip_max	causal_pip_mean	top_pip	mean_cs_purity	min_cs_purity	converged	error	min_p_EUR	min_p_AFR	min_p_AMR	min_p_EAS	min_p_CSA	min_p_MID	runtime_s
L0058	ncsl1_h2-0.005_rg1	9	medium	1	1	[1]	1	1	True	1.0	1.0	1.0	1.0	1.0	1.0	True		1.62658e-13	5.1544800000000004e-68	1.90201e-06	8.99386e-05	1.4580200000000001e-18	1.78948e-28	44.02
L0058	ncsl2_h2-0.0005_rg1	0	medium	2	1	[40]	40	0	False		0.00127115	0.000635575	0.298399	0.95216	0.95216	True		5.89539e-05	7.55855e-13	0.000169125	0.000664599	6.34323e-05	4.56309e-05	83.56
L0058	ncsl2_h2-0.0005_rg1	1	medium	2	1	[5]	5	1	True	5.0	0.249464	0.124732	0.262074	0.995505	0.995505	True		7.52794e-06	3.93372e-09	0.00256497	0.000210232	0.000193916	5.4315e-05	54.45
L0058	ncsl2_h2-0.0005_rg1	2	medium	2	1	[50]	50	1	True	50.0	0.0290571	0.0145285500005965	0.0571946	0.973797	0.973797	True		0.00080889	6.32714e-08	7.46029e-05	0.000461112	0.000169119	2.81771e-05	54.02
L0058	ncsl2_h2-0.0005_rg1	3	medium	2	0	[]	0	0	False							False		0.000650095	1.37504e-05	9.06645e-05	0.000308845	0.000181092	0.00206233	33.87
L0058	ncsl2_h2-0.0005_rg1	4	medium	2	1	[3]	3	1	True	3.0	0.351449	0.1757245000000067	0.556264	1.0	1.0	True		0.000179759	8.34238e-07	0.00039746	0.000592491	0.000454883	3.02225e-05	39.21
L0058	ncsl2_h2-0.0005_rg1	5	medium	2	1	[45]	45	1	True	45.0	0.0275316	0.0137658000000544	0.0491266	0.966471	0.966471	True		7.45217e-07	3.23438e-06	0.000311526	0.000424374	0.00012693	0.000516937	48.12
L0058	ncsl2_h2-0.0005_rg1	6	medium	2	0	[]	0	0	False							False		0.00034506	7.36965e-06	0.00209492	0.000613379	0.000400126	0.000222028	39.76
L0058	ncsl2_h2-0.0005_rg1	7	medium	2	1	[1]	1	1	True	1.0	0.986959	0.4934795000005604	0.986959	1.0	1.0	True		3.06125e-07	1.70428e-07	0.000273113	9.30297e-05	0.00072237	0.000759622	34.8
L0058	ncsl2_h2-0.0005_rg1	8	medium	2	1	[6]	6	1	True	6.0	0.407679	0.203839500000047	0.407679	0.942767	0.942767	True		9.02017e-07	5.90736e-06	0.000333272	0.000697942	0.000374952	3.8407e-07	29.47
L0058	ncsl2_h2-0.0005_rg1	9	medium	2	0	[]	0	0	False							False		0.000148633	5.87448e-06	0.00179553	0.000313037	0.000657157	0.000180983	29.57
L0058	ncsl2_h2-0.001_rg0.5	0	medium	2	1	[2]	2	1	True	2.0	0.543713	0.2718565	0.543713	0.999942	0.999942	True		0.00170326	3.64033e-14	5.27376e-08	0.000483259	7.00265e-05	7.5302e-05	33.4
L0058	ncsl2_h2-0.001_rg0.5	1	medium	2	0	[]	0	0	False							False		3.90675e-07	0.000110157	0.000126043	0.00156541	0.000162422	0.00014775	97.02
L0058	ncsl2_h2-0.001_rg0.5	2	medium	2	1	[71]	71	1	True	71.0	0.0182138	0.0091069	0.0944627	0.973003	0.973003	True		2.44594e-08	1.21444e-12	0.00104162	0.000379871	7.68365e-05	2.491e-12	43.89
L0058	ncsl2_h2-0.001_rg0.5	3	medium	2	1	[1]	1	1	True	1.0	0.999197	0.4995985	0.999197	1.0	1.0	True		2.35322e-08	5.17911e-05	0.00206718	0.000846895	4.05261e-07	0.000453936	33.08
L0058	ncsl2_h2-0.001_rg0.5	4	medium	2	2	[1, 3]	4	2	True	1.0	0.999472	0.939223	0.999472	0.9994585	0.998917	True		0.00027962	1.14468e-10	2.65005e-06	0.000116693	0.00042398	4.94415e-06	23.46
L0058	ncsl2_h2-0.001_rg0.5	5	medium	2	1	[3]	3	1	True	3.0	0.299047	0.1495235	0.400871	0.994146	0.994146	True		0.0010939	2.37546e-08	9.62151e-10	1.56056e-05	4.76008e-12	0.00150298	33.22
L0058	ncsl2_h2-0.001_rg0.5	6	medium	2	1	[15]	15	1	True	15.0	0.143302	0.071651	0.210559	0.958715	0.958715	True		7.1478e-11	3.38955e-10	0.000754917	0.000646046	0.00158992	3.85309e-06	38.14
L0058	ncsl2_h2-0.001_rg0.5	7	medium	2	1	[5]	5	1	True	5.0	0.242654	0.1213270000005211	0.335279	0.964563	0.964563	True		0.000357218	1.52807e-10	0.000295718	0.000348872	4.36009e-05	0.000199512	52.72
L0058	ncsl2_h2-0.001_rg0.5	8	medium	2	1	[5]	5	1	True	5.0	0.272872	0.1364360000000056	0.28935	1.0	1.0	True		9.22965e-06	1.58732e-06	5.79481e-05	4.91905e-05	0.00025537	1.73727e-08	66.66
L0058	ncsl2_h2-0.001_rg0.5	9	medium	2	2	[7, 35]	42	2	True	7.0	0.183919	0.13086975	0.290352	0.8797715	0.785746	True		0.000288095	2.61049e-14	6.56283e-06	0.000970663	0.000132694	0.00114175	39.71
L0058	ncsl2_h2-0.001_rg0.7	0	medium	2	1	[2]	2	1	True	2.0	0.76366	0.3818300000000272	0.76366	0.964202	0.964202	True		2.19872e-08	2.84294e-06	0.00042252	0.00705444	9.86445e-07	9.19813e-06	28.05
L0058	ncsl2_h2-0.001_rg0.7	1	medium	2	1	[78]	78	1	True	78.0	0.0465871	0.023601956	0.0634469	0.871011	0.871011	True		0.000840857	0.00133094	1.87877e-05	8.65625e-06	6.06342e-09	0.000555276	33.56
L0058	ncsl2_h2-0.001_rg0.7	2	medium	2	1	[19]	19	0	False		0.00481267	0.0024063350361315	0.103079	0.845647	0.845647	True		5.88745e-08	2.9259e-05	0.00127604	0.00127685	5.92262e-06	0.00163131	43.07
L0058	ncsl2_h2-0.001_rg0.7	3	medium	2	2	[3, 17]	20	2	True	3.0	0.786389	0.4001579	0.786389	0.9136105	0.83631	True		6.11106e-05	1.43765e-07	0.000864748	1.33934e-05	2.43297e-07	9.86996e-07	39.87
L0058	ncsl2_h2-0.001_rg0.7	4	medium	2	2	[1, 2]	3	2	True	1.0	0.999918	0.972579	0.999918	0.99749	0.99498	True		1.53758e-10	2.38273e-12	0.00039343	0.000111012	8.46774e-05	0.00046039	48.25
L0058	ncsl2_h2-0.001_rg0.7	5	medium	2	1	[5]	5	1	True	5.0	0.0322912	0.0161456000000059	0.43645	0.975283	0.975283	True		0.00271592	6.80812e-05	0.000233177	1.25343e-05	0.000152972	3.99668e-10	33.06
L0058	ncsl2_h2-0.001_rg0.7	6	medium	2	2	[7, 9]	16	1	True	7.0	0.0502606	0.027944695	0.705967	0.8100355	0.763309	True		8.68685e-16	7.14594e-09	1.56623e-05	0.00108265	0.000386894	0.00132827	32.91
L0058	ncsl2_h2-0.001_rg0.7	7	medium	2	1	[5]	5	1	True	5.0	0.457853	0.2289265000644765	0.457853	0.959924	0.959924	True		6.47824e-09	0.000759687	0.00110031	0.000343364	3.09422e-05	3.30692e-05	38.24
L0058	ncsl2_h2-0.001_rg0.7	8	medium	2	1	[1]	1	1	True	1.0	0.999392	0.499696	0.999392	1.0	1.0	True		1.38049e-05	2.05086e-13	0.00075475	0.000910431	6.21675e-05	0.00169944	28.28
L0058	ncsl2_h2-0.001_rg0.7	9	medium	2	1	[3]	3	1	True	3.0	0.0985289	0.04926445	0.637041	0.992846	0.992846	True		1.21967e-05	1.24718e-15	0.00203572	0.00203083	1.72056e-06	9.26901e-05	42.0
L0058	ncsl2_h2-0.001_rg1	0	medium	2	1	[93]	93	1	True	93.0	0.0123094	0.0061547	0.0402944	0.965768	0.965768	True		1.27701e-05	1.12432e-05	2.03955e-06	0.00210671	4.84088e-06	8.57814e-05	54.34
L0058	ncsl2_h2-0.001_rg1	1	medium	2	1	[1]	1	1	True	1.0	0.98615	0.493075	0.98615	1.0	1.0	True		2.87948e-07	6.06184e-14	0.000205204	0.00298868	2.9961e-05	4.0848e-06	28.19
L0058	ncsl2_h2-0.001_rg1	2	medium	2	1	[2]	2	1	True	2.0	0.210823	0.1054115	0.789168	0.995715	0.995715	True		6.05783e-06	1.64044e-18	0.000425457	0.000886285	1.09817e-06	6.21992e-06	53.8
L0058	ncsl2_h2-0.001_rg1	3	medium	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		4.14008e-08	1.77287e-09	0.00160662	0.00202065	0.00059612	5.25878e-08	69.21
L0058	ncsl2_h2-0.001_rg1	4	medium	2	1	[5]	5	1	True	5.0	0.278016	0.139008	0.278016	0.998358	0.998358	True		1.97054e-10	1.1885e-11	0.000577873	0.00103507	5.07966e-05	1.346e-06	23.13
L0058	ncsl2_h2-0.001_rg1	5	medium	2	1	[1]	1	1	True	1.0	1.0	0.5000000000000148	1.0	1.0	1.0	True		1.16548e-06	2.18457e-05	0.000485023	0.000316024	9.96185e-06	1.54275e-05	44.72
L0058	ncsl2_h2-0.001_rg1	6	medium	2	2	[2, 2]	4	2	True	2.0	0.913202	0.618054	0.913202	0.9843535	0.977185	True		1.68669e-08	2.8423e-07	0.000177719	0.000632849	0.000487766	4.2528e-06	96.61
L0058	ncsl2_h2-0.001_rg1	7	medium	2	1	[8]	8	1	True	8.0	0.512035	0.2560175	0.512035	0.974941	0.974941	True		2.15016e-09	2.56318e-11	0.000556688	1.91396e-05	2.10827e-05	1.80752e-07	28.57
L0058	ncsl2_h2-0.001_rg1	8	medium	2	1	[1]	1	1	True	1.0	1.0	0.5	1.0	1.0	1.0	True		3.34652e-05	6.766589999999999e-21	0.000173021	0.000100612	0.00176762	6.03416e-06	38.21
L0058	ncsl2_h2-0.001_rg1	9	medium	2	1	[83]	83	1	True	83.0	0.0170492	0.0085246000000046	0.0509766	0.949347	0.949347	True		7.28681e-08	3.19904e-06	0.000291235	0.000589971	3.92428e-06	8.55024e-06	28.65
L0058	ncsl2_h2-0.005_rg1	0	medium	2	2	[1, 2]	3	2	True	1.0	1.0	0.7077225	1.0	0.999848	0.999696	True		9.68731e-34	2.2178900000000002e-55	7.37527e-06	0.00102308	4.98976e-20	4.91305e-23	57.75
L0058	ncsl2_h2-0.005_rg1	1	medium	2	1	[3]	3	1	True	3.0	0.213913	0.1069565	0.666119	1.0	1.0	True		0.00263427	1.10134e-91	4.26236e-06	0.00169062	2.70327e-15	1.32684e-16	58.92
L0058	ncsl2_h2-0.005_rg1	2	medium	2	2	[12, 22]	34	2	True	12.0	0.0798068	0.0656867	0.145736	0.9494815	0.899137	True		4.66245e-16	8.37243e-77	2.78029e-10	8.05643e-08	9.800539999999999e-27	4.0412000000000004e-29	28.38
L0058	ncsl2_h2-0.005_rg1	3	medium	2	2	[1, 9]	10	2	True	1.0	1.0	0.5636475	1.0	0.9972425	0.994485	True		1.20865e-31	3.2184899999999995e-51	3.42285e-07	0.000326506	2.91744e-20	6.19431e-22	114.58
L0058	ncsl2_h2-0.005_rg1	4	medium	2	2	[2, 2]	4	2	True	2.0	0.802519	0.6391425	0.802519	0.997478	0.994956	True		2.39476e-28	2.41836e-48	2.57962e-10	2.13284e-06	3.7653e-15	9.04399e-16	38.22
L0058	ncsl2_h2-0.005_rg1	5	medium	2	2	[10, 27]	37	2	True	10.0	0.277061	0.17033425	0.428463	0.977445	0.954945	True		5.27156e-29	3.12902e-31	1.20755e-11	0.000278959	1.60273e-15	4.77772e-37	53.55
L0058	ncsl2_h2-0.005_rg1	6	medium	2	1	[24]	24	1	True	24.0	0.143809	0.0719045	0.143809	0.998128	0.998128	True		1.227e-38	1.77342e-60	2.83887e-15	3.17075e-07	4.8772299999999997e-20	9.01233e-35	37.57
L0058	ncsl2_h2-0.005_rg1	7	medium	2	2	[1, 3]	4	2	True	1.0	0.998416	0.6517695	0.998416	0.9997395	0.999479	True		3.11599e-37	7.78463e-30	2.40179e-08	0.000100126	3.29013e-28	2.74992e-24	43.34
L0058	ncsl2_h2-0.005_rg1	8	medium	2	2	[1, 2]	3	2	True	1.0	1.0	0.695928	1.0	0.999971	0.999942	True		2.50639e-27	1.95903e-30	9.69857e-10	2.77858e-05	4.82571e-24	1.4590300000000001e-34	38.06
L0058	ncsl2_h2-0.005_rg1	9	medium	2	2	[1, 1]	2	2	True	1.0	1.0	0.999998	1.0	1.0	1.0	True		8.98586e-21	2.8186599999999998e-39	1.94441e-08	0.000786173	7.63466e-11	3.05739e-16	77.97
L0058	ncsl3_h2-0.0005_rg1	0	medium	3	0	[]	0	0	False							False		0.000225512	0.000108636	0.000113772	0.00142188	0.000777389	0.000297054	24.14
L0058	ncsl3_h2-0.0005_rg1	1	medium	3	1	[5]	5	1	True	5.0	0.410934	0.1369784299086666	0.410934	0.977542	0.977542	True		0.000283418	1.55751e-06	0.000251039	0.00283528	0.00173974	6.93156e-05	33.78
L0058	ncsl3_h2-0.0005_rg1	2	medium	3	0	[]	0	0	False							False		2.89579e-05	1.35936e-05	0.00251878	0.000878629	0.000221886	0.0022216	67.53
L0058	ncsl3_h2-0.0005_rg1	3	medium	3	0	[]	0	0	False							False		2.13711e-05	3.60223e-06	0.00115865	0.000144018	0.000635231	0.000426167	47.63
L0058	ncsl3_h2-0.0005_rg1	4	medium	3	0	[]	0	0	False							False		0.000281496	0.0003371	0.000113788	0.000928805	0.00126217	0.00055701	43.81
L0058	ncsl3_h2-0.0005_rg1	5	medium	3	1	[19]	19	1	True	19.0	0.0990709	0.0330236333333333	0.108843	0.991294	0.991294	True		5.55832e-06	8.54421e-08	0.000107883	6.24968e-05	0.00215082	1.11302e-08	86.54
L0058	ncsl3_h2-0.0005_rg1	6	medium	3	1	[25]	25	1	True	25.0	0.0749091	0.0249832317733333	0.115776	0.90547	0.90547	True		0.000357516	7.41433e-06	0.000315652	0.000624034	0.000665452	6.28167e-05	53.34
L0058	ncsl3_h2-0.0005_rg1	7	medium	3	1	[1]	1	1	True	1.0	0.999987	0.3333290012280167	0.999987	1.0	1.0	True		0.00101797	4.98483e-06	0.000722817	0.000111159	0.00120786	0.000186124	38.92
L0058	ncsl3_h2-0.0005_rg1	8	medium	3	1	[13]	13	1	True	13.0	0.182321	0.0607736672139785	0.182321	0.91699	0.91699	True		0.000106537	1.01114e-07	0.000220418	0.000485395	6.08269e-05	0.00137749	53.98
L0058	ncsl3_h2-0.0005_rg1	9	medium	3	1	[100]	100	1	True	100.0	0.0100613	0.0033537671160986	0.0505532	0.900517	0.900517	True		5.94088e-06	4.19303e-05	6.96992e-05	0.000658252	0.000946757	9.99082e-05	48.53
L0058	ncsl3_h2-0.001_rg0.5	0	medium	3	1	[2]	2	1	True	2.0	0.928196	0.3093986666666666	0.928196	0.991401	0.991401	True		5.61274e-06	4.2459800000000003e-23	0.000123122	0.00352858	2.40042e-05	3.13149e-05	54.96
L0058	ncsl3_h2-0.001_rg0.5	1	medium	3	1	[1]	1	1	True	1.0	0.989954	0.3299846666666666	0.989954	1.0	1.0	True		2.02789e-06	4.71068e-09	0.000132076	0.000392735	1.35197e-12	4.73382e-06	188.3
L0058	ncsl3_h2-0.001_rg0.5	2	medium	3	1	[1]	1	1	True	1.0	0.999508	0.3331693333333333	0.999508	1.0	1.0	True		1.65137e-06	7.478779999999999e-21	0.000255133	0.00195024	6.67178e-05	0.000263034	54.76
L0058	ncsl3_h2-0.001_rg0.5	3	medium	3	2	[7, 71]	78	2	True	7.0	0.748528	0.2530743333337645	0.748528	0.9821795	0.978538	True		1.01754e-08	1.40332e-13	0.00107341	0.000604391	0.00165878	0.000149649	23.81
L0058	ncsl3_h2-0.001_rg0.5	4	medium	3	2	[10, 59]	69	2	True	10.0	0.0699906	0.0372770933333333	0.237553	0.838473	0.770208	True		7.94314e-09	9.64031e-11	4.1469e-05	0.000125874	2.07228e-05	4.71434e-05	49.63
L0058	ncsl3_h2-0.001_rg0.5	5	medium	3	1	[99]	99	2	True	99.0	0.0117082	0.0056514766668343	0.0233091	0.921106	0.921106	True		3.99741e-10	0.000618798	0.00105413	8.67817e-05	4.65765e-06	0.000697399	40.89
L0058	ncsl3_h2-0.001_rg0.5	6	medium	3	2	[3, 89]	92	1	True	3.0	0.0939875	0.0325298061435666	0.679633	0.9498105	0.905251	True		1.59353e-10	4.9101e-05	0.000665372	0.00103758	0.00034416	6.53722e-09	27.81
L0058	ncsl3_h2-0.001_rg0.5	7	medium	3	2	[1, 73]	74	1	True	1.0	0.991744	0.3312228666674917	0.991744	0.991477	0.982954	True		0.000104881	1.39268e-11	0.000353224	0.000148662	0.000381421	9.5571e-05	31.57
L0058	ncsl3_h2-0.001_rg0.5	8	medium	3	1	[2]	2	1	True	2.0	0.894646	0.298215333333339	0.894646	0.98227	0.98227	True		6.63637e-05	1.43662e-09	1.16408e-05	0.000237586	0.000386445	0.000976336	44.71
L0058	ncsl3_h2-0.001_rg0.5	9	medium	3	1	[1]	1	1	True	1.0	0.999793	0.3332643366774266	0.999793	1.0	1.0	True		1.75654e-08	0.000101924	9.40168e-05	0.000245874	2.00285e-05	0.000116649	57.22
L0058	ncsl3_h2-0.001_rg0.7	0	medium	3	1	[3]	3	1	True	3.0	0.42792	0.14264	0.481713	0.962287	0.962287	True		3.76715e-14	4.97286e-08	0.000516749	0.00122129	0.000410483	0.000722284	26.68
L0058	ncsl3_h2-0.001_rg0.7	1	medium	3	2	[2, 4]	6	2	True	2.0	0.384542	0.2092321467513333	0.570581	0.995906	0.991812	True		1.29157e-08	3.38717e-19	0.000115997	0.000699179	4.68784e-06	0.000277457	43.47
L0058	ncsl3_h2-0.001_rg0.7	2	medium	3	1	[2]	2	1	True	2.0	0.785277	0.261759	0.785277	0.987645	0.987645	True		0.000200386	4.73078e-06	0.000471609	0.000380749	7.33368e-07	1.26694e-11	89.38
L0058	ncsl3_h2-0.001_rg0.7	3	medium	3	2	[8, 75]	83	2	True	8.0	0.336646	0.1160735693962966	0.336646	0.946108	0.898556	True		0.00134356	6.05408e-10	0.00304886	0.000257326	9.92154e-06	0.000199409	30.84
L0058	ncsl3_h2-0.001_rg0.7	4	medium	3	2	[1, 1]	2	2	True	1.0	0.999965	0.6647256666666667	0.999965	1.0	1.0	True		1.23286e-10	4.97097e-10	0.000309582	3.71611e-05	5.36069e-05	2.97088e-05	31.06
L0058	ncsl3_h2-0.001_rg0.7	5	medium	3	1	[3]	3	1	True	3.0	0.906199	0.3020670115826	0.906199	0.908427	0.908427	True		7.61762e-06	0.000166359	0.00116892	0.000973458	0.00346099	0.000195131	26.91
L0058	ncsl3_h2-0.001_rg0.7	6	medium	3	1	[69]	69	1	True	69.0	0.0101712	0.003390400000027	0.0403186	0.987924	0.987924	True		0.000182611	2.0082e-11	0.00209662	0.000117534	0.000404273	0.000207886	35.04
L0058	ncsl3_h2-0.001_rg0.7	7	medium	3	2	[1, 6]	7	1	True	1.0	1.0	0.3333498721954031	1.0	0.979343	0.958686	True		1.00919e-08	1.45134e-06	0.00224018	0.00374075	2.37396e-05	0.00029175	21.57
L0058	ncsl3_h2-0.001_rg0.7	8	medium	3	2	[3, 65]	68	2	True	3.0	0.246325	0.0844491333351695	0.674381	0.9954475	0.990895	True		8.36304e-07	8.92561e-13	0.000440351	0.00286728	8.67153e-05	1.05103e-05	51.74
L0058	ncsl3_h2-0.001_rg0.7	9	medium	3	1	[3]	3	1	True	3.0	0.80347	0.2678234061350333	0.80347	0.838118	0.838118	True		7.9202e-05	0.000845402	9.31673e-05	0.00112571	2.60755e-08	0.00168452	43.49
L0058	ncsl3_h2-0.001_rg1	0	medium	3	1	[93]	93	1	True	93.0	0.00776696	0.0025889866666666	0.110205	0.96719	0.96719	True		8.38309e-12	7.36965e-10	0.00107314	0.000673318	1.02859e-05	2.12508e-05	47.61
L0058	ncsl3_h2-0.001_rg1	1	medium	3	2	[3, 36]	39	2	True	3.0	0.409833	0.1559071685676433	0.409833	0.993211	0.986422	True		8.21922e-11	2.58117e-13	0.000584957	0.000120507	4.87819e-05	0.000170009	83.88
L0058	ncsl3_h2-0.001_rg1	2	medium	3	3	[2, 2, 3]	7	3	True	2.0	0.913815	0.7447039999999999	0.913815	0.973162	0.953279	True		5.7547e-06	3.27839e-11	0.000677413	0.00016063	1.52519e-05	0.000138138	48.47
L0058	ncsl3_h2-0.001_rg1	3	medium	3	1	[14]	14	1	True	14.0	0.0779457	0.0259819	0.234263	0.980781	0.980781	True		1.15273e-08	1.16913e-12	0.000413323	0.000993715	2.81168e-07	1.09834e-06	37.32
L0058	ncsl3_h2-0.001_rg1	4	medium	3	1	[1]	1	1	True	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	True		9.62169e-10	2.0316e-10	0.000486559	0.000639159	5.99248e-05	1.87494e-06	47.83
L0058	ncsl3_h2-0.001_rg1	5	medium	3	1	[92]	92	1	True	92.0	0.013817	0.0046056666666666	0.0997414	0.974882	0.974882	True		0.000128463	5.30211e-07	9.76827e-07	0.00200862	0.00033687	4.3976e-10	67.29
L0058	ncsl3_h2-0.001_rg1	6	medium	3	1	[64]	64	1	True	64.0	0.0363049	0.0121016333333333	0.0515298	0.982197	0.982197	True		3.10966e-09	1.41758e-08	0.000603276	0.000562314	4.05356e-07	1.19437e-10	23.58
L0058	ncsl3_h2-0.001_rg1	7	medium	3	1	[89]	89	1	True	89.0	0.018873	0.006291	0.0327413	0.964475	0.964475	True		1.45188e-06	2.83721e-10	6.36548e-05	0.000214859	0.000501382	7.22574e-08	37.5
L0058	ncsl3_h2-0.001_rg1	8	medium	3	2	[1, 7]	8	2	True	1.0	1.0	0.3785301164933333	1.0	0.955735	0.91147	True		0.00121433	8.23836e-13	0.00052575	0.00119588	0.000129333	0.000118371	106.66
L0058	ncsl3_h2-0.001_rg1	9	medium	3	3	[1, 2, 37]	40	3	True	1.0	1.0	0.5327844999999999	1.0	0.9307213333333334	0.795192	True		3.28289e-07	6.60297e-13	0.001132	0.00116225	0.000546899	0.000353025	47.67
L0058	ncsl3_h2-0.005_rg1	0	medium	3	2	[1, 1]	2	2	True	1.0	1.0	0.6666666666666666	1.0	1.0	1.0	True		2.08502e-14	9.67638e-58	2.87233e-08	0.000139411	1.01038e-16	5.22424e-15	67.74
L0058	ncsl3_h2-0.005_rg1	1	medium	3	2	[10, 19]	29	2	True	10.0	0.92719	0.3208988333333333	0.92719	0.9932255	0.993012	True		1.48465e-24	5.85094e-19	1.18664e-10	7.3197e-06	1.25484e-12	2.2860800000000004e-24	102.87
L0058	ncsl3_h2-0.005_rg1	2	medium	3	2	[3, 12]	15	2	True	3.0	0.444698	0.1686778077333333	0.4722	0.981989	0.965739	True		7.288030000000001e-40	3.25499e-20	1.09022e-07	0.000123726	2.326010000000001e-18	4.15635e-28	33.25
L0058	ncsl3_h2-0.005_rg1	3	medium	3	3	[2, 2, 2]	6	3	True	2.0	0.826882	0.5234087666666666	0.921314	0.9820113333333332	0.962633	True		6.47234e-15	1.83611e-46	9.12272e-08	8.91137e-12	3.9406400000000002e-28	1.93627e-19	38.15
L0058	ncsl3_h2-0.005_rg1	4	medium	3	3	[5, 11, 88]	104	3	True	5.0	0.554345	0.2107994	0.554345	0.9891966666666666	0.983713	True		4.9386699999999994e-43	1.20078e-51	1.35164e-10	0.00418976	5.15574e-25	1.0327e-20	42.44
L0058	ncsl3_h2-0.005_rg1	5	medium	3	2	[1, 13]	14	2	True	1.0	1.0	0.3496717	1.0	0.9866315	0.973263	True		1.6253399999999999e-22	1.1621399999999999e-64	1.6281e-14	0.000708386	8.44194e-20	3.5396e-16	127.5
L0058	ncsl3_h2-0.005_rg1	6	medium	3	1	[1]	1	1	True	1.0	1.0	0.3333333333333333	1.0	1.0	1.0	True		5.1960899999999996e-21	1.2934700000000001e-70	6.66413e-07	0.000226204	1.864370000000001e-18	1.02226e-21	58.35
L0058	ncsl3_h2-0.005_rg1	7	medium	3	1	[1]	1	1	True	1.0	0.999999	0.333333	0.999999	1.0	1.0	True		4.47728e-16	1.85631e-73	7.31701e-14	2.81676e-06	1.73988e-16	1.8051000000000002e-29	51.57
L0058	ncsl3_h2-0.005_rg1	8	medium	3	2	[1, 5]	6	2	True	1.0	1.0	0.4888283334056447	1.0	0.99542	0.99084	True		2.5648900000000003e-34	5.81748e-78	1.22099e-06	1.20794e-05	4.614140000000001e-18	2.1209e-26	38.04
L0058	ncsl3_h2-0.005_rg1	9	medium	3	2	[2, 5]	7	2	True	2.0	0.688209	0.4113906666666667	0.688209	0.996408	0.992816	True		1.09121e-06	1.41997e-72	5.25837e-08	1.15712e-07	4.30581e-31	8.82699e-15	58.86
L0059	ncsl1_h2-0.0005_rg1	0	high	1	0	[]	0	0	False							False		0.000437181	1.13518e-07	0.000861274	7.6018e-05	8.16033e-07	0.00162359	23.64
L0059	ncsl1_h2-0.0005_rg1	1	high	1	0	[]	0	0	False							False		1.07336e-05	1.58091e-06	0.00193502	0.000775507	0.000318619	4.2866e-11	14.72
L0059	ncsl1_h2-0.0005_rg1	2	high	1	0	[]	0	0	False							False		1.80442e-06	2.03315e-07	0.000248871	0.00271518	0.000465342	0.000617227	12.75
L0059	ncsl1_h2-0.0005_rg1	3	high	1	0	[]	0	0	False							False		0.000395844	6.69353e-10	0.000727413	0.00144518	0.000148233	0.000531077	19.98
L0059	ncsl1_h2-0.0005_rg1	4	high	1	0	[]	0	0	False							False		7.08356e-07	4.59595e-05	0.000193859	0.000798858	0.000188847	6.04488e-05	20.45
L0059	ncsl1_h2-0.0005_rg1	5	high	1	0	[]	0	0	False							False		1.01757e-05	0.0021018	0.000531838	0.00510745	0.000224607	2.76804e-05	17.34
L0059	ncsl1_h2-0.0005_rg1	6	high	1	0	[]	0	0	False							False		5.40177e-05	0.000765097	0.000271546	0.000506074	0.00172453	0.0001814	41.86
L0059	ncsl1_h2-0.0005_rg1	7	high	1	0	[]	0	0	False							False		0.000122964	4.68417e-10	0.005012	0.000772246	0.000138047	0.000812677	14.93
L0059	ncsl1_h2-0.0005_rg1	8	high	1	0	[]	0	0	False							False		0.000433186	3.05297e-13	7.02878e-05	0.00451212	0.00110456	1.94571e-05	17.35
L0059	ncsl1_h2-0.0005_rg1	9	high	1	0	[]	0	0	False							False		0.000786284	3.30749e-07	0.000456139	0.0015864	0.00011996	0.000202806	22.29
L0059	ncsl1_h2-0.001_rg0.5	0	high	1	0	[]	0	0	False							False		1.10094e-10	1.35915e-13	0.00140822	0.000961856	2.43379e-06	0.00029887	14.48
L0059	ncsl1_h2-0.001_rg0.5	1	high	1	0	[]	0	0	False							False		0.000159537	3.876130000000001e-18	0.00207602	0.000337073	1.42413e-10	0.000442641	17.0
L0059	ncsl1_h2-0.001_rg0.5	2	high	1	0	[]	0	0	False							False		2.74194e-05	4.0385e-05	4.56048e-05	0.00214932	1.7552100000000002e-18	0.00303102	31.28
L0059	ncsl1_h2-0.001_rg0.5	3	high	1	0	[]	0	0	False							False		0.00148363	3.85409e-08	2.06317e-07	0.000146086	2.66478e-11	0.000297291	19.91
L0059	ncsl1_h2-0.001_rg0.5	4	high	1	0	[]	0	0	False							False		2.96099e-08	1.47382e-10	0.00350288	0.00220877	7.7796e-10	0.00135307	18.85
L0059	ncsl1_h2-0.001_rg0.5	5	high	1	0	[]	0	0	False							False		8.28015e-15	0.000217127	0.00421645	0.00383436	0.000144853	0.00267599	23.74
L0059	ncsl1_h2-0.001_rg0.5	6	high	1	0	[]	0	0	False							False		2.42224e-05	5.82517e-05	0.000730143	0.000679856	3.30058e-08	3.59663e-07	17.35
L0059	ncsl1_h2-0.001_rg0.5	7	high	1	0	[]	0	0	False							False		5.93778e-07	5.51373e-11	0.00124886	0.000211115	0.000198802	0.000860205	17.08
L0059	ncsl1_h2-0.001_rg0.5	8	high	1	0	[]	0	0	False							False		6.70252e-05	0.000112577	0.00187688	0.00154027	0.00178352	0.00110807	12.11
